"Rank","player","Hall_Rating","Reg_Season_Rank","Reg_Season_Hall_Rating","Playoff_Rank","Playoff_Hall_Rating","Est_BPM","Best_Season","Position","MPG","Minutes","Games","Seasons","Rookie_Yr","Final_Yr","Primary_Team","Teams","player_id"
146,"Andre Iguodala",26.3234776751563,134,20.7834083393609,181,5.54006933579542,2.19779908289001,3.84516733655848,"SF",35.9586507072905,33046,919,12,2005,2016,"PHI",3,"iguodan01"
147,"Bernard King",26.2230681463571,133,21.4553208029041,194,4.76774734345297,2.05567845597101,5.62327963613482,"SF",33.6485587583149,30351,902,14,1978,1993,"NYK",5,"kingbe01"
148,"Mark Price",25.9993830819327,117,22.923516726202,279,3.07586635573067,2.46957918687096,4.97104618057109,"PG",30.2353706111834,23251,769,12,1987,1998,"CLE",4,"pricema01"
149,"Ron Harper",25.7332356867335,178,14.9726121194955,94,10.760623567238,1.53259550742219,5.5594119441973,"SG",30.5075825156111,34199,1121,15,1987,2001,"CHI",4,"harpero01"
150,"Danny Ainge",25.6340389970643,176,15.0488692028049,98,10.5851697942594,1.54556329723898,7.61526450349027,"SG",26.553036437247,32793,1235,14,1982,1995,"BOS",4,"aingeda01"
151,"Alvin Robertson",25.5248488323094,114,23.8881933640676,392,1.63665546824184,2.65775274742075,6.14784451739869,"SG",31.7664141414141,25159,792,10,1985,1996,"SAS",4,"roberal01"
152,"Anthony Mason",25.4979321318261,136,19.8875382991468,178,5.61039383267926,1.85802376035897,4.6773425705942,"PF",34.4550102249489,33697,978,13,1990,2003,"NYK",6,"masonan01"
153,"Chris Bosh",25.4330018099793,145,18.4285825453896,139,7.00441926458969,1.91801532344978,3.42944522374376,"C",35.7938363443146,33682,941,13,2004,2016,"MIA",2,"boshch01"
154,"Marcus Camby",25.4053229240881,138,19.3711715800987,166,6.03415134398936,1.8267504948892,5.59549448349373,"C",29.4001901140684,30929,1052,17,1997,2013,"DEN",6,"cambyma01"
155,"Tom Gola",25.1656787128481,143,19.1092318002153,164,6.05644691263276,2.03794140637348,5.66185218141199,"SG",32.5630936227951,23999,737,10,1956,1966,"PHW",3,"golato01"
156,"Rashard Lewis",24.6681718331547,156,16.67951613097,124,7.98865570218462,1.4914183877681,4.07898654089023,"SF",31.8476357267951,36370,1142,16,1999,2014,"SEA",4,"lewisra02"
157,"Mark Aguirre",24.5790565142314,151,17.5352910438607,137,7.04376547037066,1.70904063089255,4.1947929539559,"SF",29.939512195122,30688,1025,13,1982,1994,"DAL",3,"aguirma01"
158,"Lamar Odom",24.5483897366719,155,16.8733158360827,126,7.67507390058918,1.4910516820868,4.34743451799786,"PF",33.4237605238541,35730,1069,14,2000,2013,"LAL",4,"odomla01"
159,"Baron Davis",23.6586316203646,181,14.8899966210689,114,8.76863499929567,1.59241423453089,3.83155683235058,"PG",34.3988700564972,30443,885,13,2000,2012,"CHH",6,"davisba01"
160,"Bill Walton",23.5988340005664,179,14.9450006852213,116,8.65383331534506,3.18574022409891,6.59883248878143,"C",27.9439071566731,14447,517,10,1975,1987,"POR",4,"waltobi01"
161,"Tony Parker",23.3816085722249,177,14.9752734062934,120,8.40633516593148,1.15715587221036,3.77747172893765,"PG",32.8562091503268,40216,1224,15,2002,2016,"SAS",1,"parketo01"
162,"Bobby Wanzer",23.1937037379957,205,12.932709843906,100,10.2609938940897,2.8497658190535,5.73328706870174,"SG",32.8337595907928,12838,391,6,1952,1957,"ROC",1,"wanzebo01"
163,"Steve Smith",22.8122281152103,170,15.470579748764,129,7.34164836644628,1.46032491606446,4.31449182778546,"SG",30.7722868217054,31757,1032,14,1992,2005,"ATL",6,"smithst01"
164,"Rodney McCray",22.6803862171786,159,16.532637647797,158,6.14774856938155,1.89483513600244,4.52587517091442,"SF",32.5872235872236,26526,814,10,1984,1993,"HOU",4,"mccraro01"
165,"Deron Williams",22.6005002935248,160,16.2510814419184,155,6.34941885160639,1.76553952165154,4.27562815146771,"PG",35.3370927318296,28199,798,11,2006,2016,"UTA",4,"willide01"
166,"Paul Pressey",22.5213657406109,146,18.1088752235393,205,4.41249051707159,2.23139698774981,5.56775885021796,"SG",27.4443053817272,21928,799,11,1983,1993,"MIL",3,"presspa01"
167,"Rajon Rondo",22.5136821711531,253,10.4553189235807,85,12.0583632475725,1.82305465202073,4.26914746674648,"PG",33.3979441997063,22744,681,10,2007,2016,"BOS",3,"rondora01"
168,"Joe Dumars",22.4720153309826,223,11.7779517716051,96,10.6940635593776,1.09934847435179,3.67328358838661,"SG",34.7221238938053,39236,1130,14,1986,1999,"DET",1,"dumarjo01"
169,"Kevin Love",22.413625721572,128,21.8158952246156,596,0.59773049695637,3.42097855887152,9.02069956918319,"PF",32.9385964912281,15020,456,8,2009,2016,"MIN",2,"loveke01"
170,"Dan Roundfield",21.7398897666613,139,19.2671885415386,313,2.47270122512274,2.13310901475468,3.86399253047424,"PF",29.9811985898942,25514,851,12,1976,1987,"ATL",5,"roundda01"
171,"Toni Kukoc",21.7348527969125,201,13.2648197427367,118,8.47003305417583,1.47028322685188,3.82759407630971,"SF",26.3238095238095,24876,945,13,1994,2006,"CHI",4,"kukocto01"
172,"Larry Johnson",21.7034649965242,158,16.5595428252457,190,5.14392217127858,2.06458429042202,3.66709526404068,"PF",36.3285899094437,28082,773,10,1992,2001,"NYK",2,"johnsla02"
173,"Walter Davis",21.5400864321074,189,14.4103871368281,134,7.12969929527929,1.32134158922624,3.53490663628546,"SG",27.9414941494149,31043,1111,15,1978,1992,"PHO",3,"daviswa03"
174,"Jason Terry",21.4638825850786,197,13.603142752798,125,7.86073983228063,1.00224515071014,4.63476116953526,"SG",31.8734082397004,42551,1335,17,2000,2016,"DAL",5,"terryja01"
175,"Paul Millsap",21.2584930802963,150,17.6380557286239,239,3.62043735167236,2.55687328726268,3.27443063603344,"PF",28.6287192755498,22130,773,10,2007,2016,"UTA",2,"millspa01"
176,"Bryon Russell",21.0717711099216,277,8.86860856654878,84,12.2031625433728,1.03298712027432,3.89162688717535,"SF",24.1923890063425,22886,946,13,1994,2006,"UTA",4,"russebr01"
177,"Amar'e Stoudemire",21.0023820972122,183,14.8293012939393,157,6.17308080327298,1.50473222931812,5.29845059476844,"PF",32.171098265896,27828,865,14,2003,2016,"PHO",4,"stoudam01"
178,"A.C. Green",20.7903893090327,196,13.7141996327362,135,7.07618967629648,1.00604115168575,2.88463868061348,"PF",28.4213836477987,40671,1431,16,1986,2001,"LAL",4,"greenac01"
179,"Carmelo Anthony",20.7235204284012,168,15.5648258640453,189,5.15869456435587,1.47604888663919,4.1497562673442,"SF",36.6186813186813,33323,910,13,2004,2016,"DEN",2,"anthoca01"
180,"Dick Barnett",20.3228223632511,200,13.3102296921553,138,7.01259267109589,1.17616281208129,3.31280290819306,"SG",29.7931034482759,31968,1073,14,1960,1974,"NYK",3,"barnedi01"
181,"Al Horford",20.0429876090871,153,17.2571722144956,292,2.78581539459148,2.59268114495971,5.16346002491184,"C",33.7773913043478,19422,575,9,2008,2016,"ATL",1,"horfoal01"
182,"Mark Jackson",19.91863081401,204,12.9453664385104,140,6.97326437549956,0.818140582845925,3.27152319027818,"PG",30.0609670637701,42897,1427,17,1988,2004,"NYK",7,"jacksma01"
183,"Rod Strickland",19.8522434190044,148,18.0512930193592,369,1.80095039964518,1.32055819374985,3.60532002224212,"PG",30.7425828970332,35231,1146,17,1989,2005,"POR",10,"stricro02"
184,"John Salley",19.5853587948523,321,6.90537487730201,78,12.6799839175503,1.53526569814919,4.00919114427105,"PF",21.7891156462585,19218,882,11,1987,2000,"DET",5,"sallejo01"
185,"Tom Sanders",19.4188663234821,252,10.5380377892434,112,8.8808285342387,1.08255199636258,2.62277058490364,"SF",24.104206500956,25213,1046,13,1961,1973,"BOS",1,"sandeto01"
186,"Red Kerr",19.0799254677077,184,14.7625538600449,210,4.31737160766278,1.35746833491111,4.38872173701168,"C",30.6411824668705,30059,981,12,1955,1966,"SYR",3,"kerrre01"
187,"Terrell Brandon",18.9373551210257,152,17.5254295700253,422,1.41192555100046,1.95318015946961,5.83843892205857,"PG",29.5157480314961,22491,762,11,1992,2002,"CLE",3,"brandte01"
188,"Calvin Natt",18.8299871743436,172,15.2495622924052,240,3.58042488193837,2.16486466242246,4.1037017012979,"SF",31.555900621118,20322,644,11,1980,1990,"POR",5,"nattca01"
189,"Paul George",18.8088135523335,218,12.1981248077222,149,6.61068874461133,3.3341073472198,4.80756629122053,"SF",32.6211699164345,11711,359,6,2011,2016,"IND",1,"georgpa01"
190,"Rudy LaRusso",18.6749268990693,162,16.1222130596004,308,2.55271383946891,1.88116280950719,3.0328710022273,"PF",33.3835946924005,27675,829,10,1960,1969,"LAL",3,"larusru01"
191,"Nate Thurmond",18.4824914508183,227,11.6220903779639,143,6.86040107285445,1.12599304355204,3.64168100552616,"C",37.0870813397129,38756,1045,14,1964,1977,"SFW",4,"thurmna01"
192,"Arvydas Sabonis",18.4605604877208,174,15.1583142359801,257,3.30224625174074,3.16122742835066,3.66138537693584,"C",24.6487523992322,12842,521,7,1996,2003,"POR",1,"sabonar01"
193,"Bob Boozer",18.4490771039012,173,15.2203052835096,264,3.22877182039159,1.39940978891668,4.45738446495398,"PF",29.1019522776573,26832,922,11,1961,1971,"CIN",6,"boozebo01"
194,"Kiki Vandeweghe",18.4015363121733,175,15.099553865308,258,3.3019824468653,1.60028904492581,3.67320894253571,"SF",30.0808656036446,26411,878,13,1981,1993,"POR",4,"vandeki01"
195,"Dale Davis",18.3598498227094,214,12.3266887000052,167,6.03316112270423,1.38585465347279,1.87365317890691,"C",27.0251827782291,33268,1231,16,1992,2007,"IND",4,"davisda01"
196,"Micheal Ray Richardson",18.2774493816537,157,16.5918259172628,385,1.68562346439085,2.41979211897771,5.5980838286542,"PG",33.6254355400697,19301,574,8,1979,1986,"NJN",3,"richami01"
197,"Don Nelson",18.2193327358215,263,9.77724413452092,119,8.44208860130063,1.44913717459237,2.74072235449738,"SF",20.6932668329177,24894,1203,14,1963,1976,"BOS",3,"nelsodo01"
198,"Peja Stojakovic",18.1459536512118,186,14.6287954991251,248,3.51715815208664,1.38606115683346,4.07112736808894,"SF",33.4505005561735,30072,899,13,1999,2011,"SAC",6,"stojape01"
199,"Hot Rod Williams",18.1339088861333,188,14.5024232395685,237,3.6314856465648,1.67181694376072,3.58851094571311,"C",29.6567796610169,27996,944,13,1987,1999,"CLE",3,"williho01"
200,"Terry Dischinger",17.8747732898987,149,17.8747732898987,2669.5,0,2.11434461526353,6.02035968525358,"SF",27.3480243161094,17995,658,9,1963,1973,"DET",4,"dischte01"
201,"Jeff Ruland",17.7027322036325,163,15.9822345922442,380,1.72049761138828,3.6991169540125,5.37325052172782,"C",33.6045845272206,11728,349,8,1982,1993,"WSB",3,"rulanje01"
202,"Carlos Boozer",17.7009492750053,191,14.0616563813483,235,3.63929289365701,1.21628914730954,3.4041485291112,"PF",31.6133474576271,29843,944,13,2003,2015,"UTA",4,"boozeca01"
203,"Shane Battier",17.5497634589988,192,13.9710093160691,241,3.57875414292965,1.57994442456813,2.45669147957857,"SF",30.33608815427,33036,1089,13,2002,2014,"MEM",3,"battish01"
204,"Connie Hawkins",17.4411562923763,154,17.012525623654,663,0.428630668722261,1.99844200553709,4.91668257917205,"SF",36.1974522292994,22732,628,9,1968,1976,"PHO",5,"hawkico01"
205,"Lou Hudson",17.3581386331074,193,13.9575088913308,255,3.4006297417765,1.2270777756129,3.54193920154028,"SF",33.6414300736067,31993,951,13,1967,1979,"ATL",3,"hudsolo01"
206,"Tree Rollins",17.1949080941617,169,15.5151135311196,387,1.67979456304216,1.61182129378781,3.96821213270186,"C",20.6821457165733,25832,1249,18,1978,1995,"ATL",5,"rollitr01"
207,"Happy Hairston",17.1380584124659,233,11.392397227476,174,5.74566118498993,1.47853846324313,4.05236874942635,"PF",31.1834319526627,26350,845,11,1965,1975,"LAL",3,"hairsha01"
208,"Dale Ellis",16.9685415126848,167,15.5662514106419,425,1.40229010204298,0.79075463648601,3.96961994224479,"SF",28.6731669266771,36759,1282,17,1984,2000,"SEA",6,"ellisda01"
209,"Derrick McKey",16.6778500661279,248,10.8228316462695,170,5.85501841985846,1.36167939672143,2.11275342406645,"SF",28.7442075996293,31015,1079,15,1988,2002,"IND",3,"mckeyde01"
210,"Gerald Wallace",16.5382239410285,165,15.7013768414618,529,0.836847099566649,1.47777880530741,3.99301746161583,"SF",29.3872832369942,25420,865,14,2002,2015,"CHA",6,"wallage01"
211,"Derrick Coleman",16.1865612592971,215,12.3205171994982,229,3.86604405979893,1.28381262594345,4.41642203332463,"PF",33.3658536585366,27360,820,15,1991,2005,"NJN",4,"colemde01"
212,"Kyle Lowry",16.1746277078303,164,15.9758760432373,828,0.198751664593001,2.12598791253328,6.12663480859743,"PG",29.5121951219512,18150,615,10,2007,2016,"TOR",3,"lowryky01"
213,"Gail Goodrich",16.0750138499671,312,7.26842702589671,113,8.80658682407043,0.463900936009272,4.91778147590272,"SG",32.5373537353735,36149,1111,14,1966,1979,"LAL",3,"goodrga01"
214,"George McGinnis",15.8473249903856,166,15.6453835381001,823,0.201941452285511,1.38162922867152,3.77096159449063,"PF",33.3493150684931,29214,876,11,1972,1982,"PHI",4,"mcginge01"
215,"Gilbert Arenas",15.8296495237469,182,14.8512748222255,495,0.978374701521356,1.79911441780474,5.93263925326678,"PG",34.7907375643225,20283,583,11,2002,2012,"WAS",4,"arenagi01"
216,"Gene Shue",15.6606368485177,235,11.297987989299,207,4.36264885921864,0.883446771225208,3.94030898792158,"PG",33.5280437756498,24509,731,10,1955,1964,"DET",5,"shuege01"
217,"Brad Miller",15.55307467769,190,14.4065366555696,465,1.14653802212035,1.48758509811487,3.07107506532756,"C",28.1742919389978,25864,918,14,1999,2012,"SAC",6,"millebr01"
218,"Derrick Rose",15.5406068655926,234,11.3843190368752,216,4.15628782871736,1.47703631514949,8.45455205754288,"PG",36.0664961636829,14102,391,7,2009,2016,"CHI",1,"rosede01"
219,"Nene Hilario",15.4495423513851,199,13.3862953213823,343,2.06324703000271,1.51188493089917,4.74874353661023,"C",28.8878048780488,23688,820,14,2003,2016,"DEN",2,"hilarne01"
220,"Tiny Archibald",15.3803404833887,180,14.9443292939827,657,0.436011189406015,0.893375259325317,4.94562495196986,"PG",35.5373781148429,32801,923,13,1971,1984,"BOS",6,"architi01"
221,"Danny Green",15.3652475474816,342,6.30084796460719,110,9.06439958287444,2.5530606563387,4.91410692929617,"SG",24.6,9963,405,7,2010,2016,"SAS",2,"greenda02"
222,"Billy Cunningham",15.3624084250238,195,13.8018099308421,402,1.56059849418173,1.80421183677862,2.78733789558289,"SF",34.6860321384425,28061,809,11,1966,1976,"PHI",2,"cunnibi01"
223,"Bill Cartwright",15.2821233936017,198,13.5823242979059,383,1.69979909569574,0.664373367271111,4.19335410618958,"C",28.506899724011,30987,1087,15,1980,1995,"CHI",3,"cartwbi01"
224,"Mike Conley",15.2628781514872,246,10.8288299215338,204,4.43404822995344,1.37567386242187,4.11235824285733,"PG",32.9410852713178,21247,645,9,2008,2016,"MEM",1,"conlemi01"
225,"Steve Francis",15.1412914623007,185,14.6460326243386,636,0.495258837962097,1.89668109425181,6.40840690706201,"PG",37.6144578313253,21854,581,9,2000,2008,"HOU",3,"francst01"
226,"David West",15.0180669179283,220,12.0162939309592,285,3.0017729869691,1.36099656397859,3.22256576014692,"PF",31.8013318534961,28653,901,13,2004,2016,"NOH",4,"westda01"
227,"Paul Seymour",14.921908695401,287,8.38467976569523,150,6.53722892970579,0.856107347933363,4.8783554724551,"SG",30.5028037383178,16319,535,9,1952,1960,"SYR",1,"seymopa01"
228,"Paul Westphal",14.8159556306712,216,12.2851036996179,309,2.53085193105324,1.36495748839204,3.02512537397155,"SG",25.1569892473118,23396,930,12,1973,1984,"PHO",4,"westppa01"
229,"Chuck Share",14.7903253846141,210,12.4161311798918,321,2.37419420472228,1.99116642608284,4.2239117773824,"C",22.0821018062397,13448,609,9,1952,1960,"STL",4,"sharech01"
230,"DeAndre Jordan",14.758609551223,229,11.6062931856588,271,3.15231636556428,1.87578956205324,5.15141696625503,"C",26.5716783216783,15199,572,8,2009,2016,"LAC",1,"jordade01"
231,"Nate McMillan",14.7324563052061,230,11.5814313990841,272,3.15102490612201,1.88801318272945,2.27281486678666,"PG",25.3333333333333,22648,894,12,1987,1998,"SEA",1,"mcmilna01"
232,"Sam Cassell",14.7272826816737,208,12.6978061851498,345,2.02947649652388,1.0174020445058,3.77461994685828,"PG",29.5403011514615,33351,1129,15,1994,2008,"MIL",8,"cassesa01"
233,"Maurice Lucas",14.5612588836503,336,6.42603438297388,122,8.13522450067642,0.520803965444874,5.20085113012519,"PF",29.4995466908432,32538,1103,14,1975,1988,"POR",8,"lucasma01"
234,"Anthony Davis",14.5068216575643,194,13.8240456723089,582,0.682775985255373,4.87928138289242,7.77222095758918,"PF",33.6635514018692,7204,214,4,2013,2016,"NOP",2,"davisan02"
235,"Greg Ballard",14.4786852476545,209,12.5556581796372,358,1.92302706801728,1.6155065917467,4.043193188921,"SF",26.9677047289504,23381,867,11,1978,1989,"WSB",3,"ballagr01"
236,"Tayshaun Prince",14.4567230975621,406,4.70990167491186,106,9.74682142265029,0.254574101905093,3.64137283331117,"SF",32.3687099725526,35379,1093,14,2003,2016,"DET",4,"princta01"
237,"Brent Barry",14.4347311076261,203,12.9591915617293,410,1.47553954589677,1.5202057866741,5.54904481995907,"SG",25.374,25374,1000,14,1996,2009,"SAS",6,"barrybr01"
238,"Michael Finley",14.3813279202553,261,9.88727363818047,202,4.4940542820748,0.646517046557938,2.21181801451912,"SF",34.0121753246753,41903,1232,15,1996,2010,"DAL",4,"finlemi01"
239,"Earl Monroe",14.3407007855996,272,9.20809830477177,191,5.13260248082784,0.759478902560267,2.75470495896475,"SG",32.094246031746,32351,1008,13,1968,1980,"NYK",2,"monroea01"
240,"Yao Ming",14.2955831641889,202,12.9835708896981,435,1.31201227449082,2.51574983385788,2.7568840925409,"C",32.6964980544747,16806,514,8,2003,2011,"HOU",1,"mingya01"
241,"Jeff Mullins",13.9860664386986,270,9.33335100861216,200,4.65271543008641,0.899372539341449,3.16936533806429,"SG",30.2468996617813,26829,887,12,1965,1976,"GSW",3,"mullije01"
242,"Clifford Ray",13.939646747642,282,8.53519547118018,183,5.40445127646179,1.23006638929451,2.1113526098488,"C",25.6812796208531,21675,844,10,1972,1981,"GSW",2,"raycl01"
243,"Archie Clark",13.8452989713347,238,11.1504045326185,299,2.69489443871618,1.08890612761325,3.12670314969261,"PG",32.6231155778895,25968,796,10,1967,1976,"PHI",6,"clarkar01"
244,"Doug Christie",13.8213149221708,255,10.1538736296718,233,3.66744129249895,0.89126837661504,2.48064858803583,"SG",31.6101694915254,27975,885,15,1993,2007,"SAC",7,"chrisdo01"
245,"Rolando Blackman",13.6960211689098,250,10.6924074858527,284,3.0036136830571,0.998925396245495,3.52086435473915,"SG",32.6253574833174,34224,1049,13,1982,1994,"DAL",2,"blackro01"
246,"Luol Deng",13.6907360172069,264,9.69170431230217,222,3.99903170490468,1.10296369623236,3.21912141853988,"SF",35.7577255871446,28928,809,12,2005,2016,"CHI",3,"denglu01"
247,"David Thompson",13.6061244392864,207,12.7641607368499,526,0.841963702436471,1.8222488759776,4.46767951845571,"SG",32.9192245557351,20377,619,9,1976,1984,"DEN",3,"thompda01"
248,"Sean Elliott",13.5929627257818,311,7.28788708384409,156,6.30507564193773,0.807122342354798,3.23685051882187,"SF",33.0568319226118,27338,827,12,1990,2001,"SAS",2,"elliose01"
249,"Tom Chambers",13.5645063030197,258,9.92792470585342,236,3.63658159716624,0.621981919225415,3.2274344599927,"PF",30.438683127572,36983,1215,16,1982,1998,"PHO",6,"chambto01"
250,"Nick Anderson",13.4672622429481,237,11.2095877275887,326,2.25767451535938,1.12460820062038,2.69422212208852,"SG",31.434628975265,26688,849,13,1990,2002,"ORL",3,"anderni01"
251,"Jamaal Wilkes",13.4067521929928,280,8.64433194204068,196,4.76242025095207,0.87842637955466,2.66171218776843,"SF",33.0223166843783,31074,941,12,1975,1986,"LAL",3,"wilkeja01"
252,"Ricky Pierce",13.3498528667098,245,10.8801236967962,315,2.46972916991369,0.955967195304443,2.83192783315377,"SG",24.6913696060038,26321,1066,16,1983,1998,"MIL",8,"piercri01"
253,"George Hill",13.3059711509419,256,10.0822102980423,265,3.22376085289956,1.99154180854072,3.36505420986536,"PG",28.8537906137184,15985,554,8,2009,2016,"IND",2,"hillge01"
254,"Johnny Moore",13.2791161629085,323,6.81669102482046,153,6.46242513808805,1.54127875277286,5.48758101941246,"PG",25.8716577540107,14514,561,9,1981,1990,"SAS",2,"moorejo01"
255,"Slater Martin",13.1698852098399,343,6.29994821862175,142,6.86993699121812,0.75634374854736,2.50956279544998,"PG",36.2591508052709,24765,683,9,1952,1960,"MNL",3,"martisl01"
256,"Glen Rice",13.0746809243911,221,11.9890508781074,474,1.08563004628366,0.847120225465131,2.58040194030573,"SF",35.0919431279621,37022,1055,15,1990,2004,"MIA",6,"ricegl01"
