Rank,player,Hall_Rating,Reg_Season_Rank,Reg_Season_Hall_Rating,Playoff_Rank,Playoff_Hall_Rating,Equiv_BPM,Best_Season,Position,MPG,Minutes,Games,Seasons,Rookie_Yr,Final_Yr,Primary_Team,Teams,player_id
2981.5,Bob Woollard,0,2775,0,2764,0,-4.488022037,0,C,12.31578947,234,19,1,1970,1970,MMF,1,woollbo01
2981.5,Boban Marjanovic,0,2775,0,2764,0,-3.346990739,0,C,2.833333333,17,6,1,2016,2016,SAS,1,marjabo01
2981.5,Bobby Brown,0,2775,0,2764,0,-6.775184571,0,PG,12.83185841,1450,113,2,2009,2010,LAC,4,brownbo02
2981.5,Bobby Cattage,0,2775,0,2764,0,-6.744369068,0,PF,6.692307692,522,78,2,1982,1986,NJN,2,cattabo01
2981.5,Bobby Croft,0,2775,0,2764,0,-6.482209825,0,C,12.03030303,794,66,1,1971,1971,TEX,2,croftbo01
2981.5,Bobby Edmonds,0,2775,0,2764,0,-1.590524984,0,SF,17.91025641,1397,78,2,1968,1970,INA,1,edmonbo01
2981.5,Bobby Fields,0,2775,0,2764,0,-2.832642887,0,G,5.636363636,124,22,1,1972,1972,UTS,1,fieldbo01
2981.5,Bobby Hooper,0,2775,0,2764,0,-2.405164787,0,PG,17.75714286,1243,70,1,1969,1969,INA,1,hoopebo01
2981.5,Bobby Hurley,0,2775,0,2764,0,-6.482239123,0,PG,15.45185185,4172,270,5,1994,1998,SAC,2,hurlebo01
2981.5,Bobby Jones,0,2775,0,2764,0,-3.368567418,0,SF,9.527472527,867,91,2,2007,2008,DEN,6,jonesbo02
2981.5,Bobby Portis,0,2775,0,2764,0,-1.528487258,0,PF,10,20,2,1,2016,2016,CHI,1,portibo01
2981.5,Bobby Smith,0,2775,0,2764,0,-8.91254572,0,G,10.53846154,137,13,2,1960,1962,LAL,2,smithbo01
2981.5,Bobby Washington,0,2775,0,2764,0,-2.915667423,0,PG,15.21186441,1795,118,3,1970,1972,CLE,2,washibo01
2981.5,Bobby Wilson,0,2775,0,2764,0,-3.787794787,0,PF,21.49333333,1612,75,1,1968,1968,DLC,1,wilsobo02
2981.5,Bojan Bogdanovic,0,2775,0,2764,0,-2.174843979,0,SF,24.65306122,2416,98,2,2015,2016,BRK,1,bogdabo02
2981.5,Bones McKinney,0,2775,0,2764,0,-4.990478288,0,SF,16.71212121,1103,66,1,1952,1952,BOS,1,mckinbo01
2981.5,Boniface N'Dong,0,2775,0,2764,0,-4.079618154,0,C,6.608695652,152,23,1,2006,2006,LAC,1,ndongbo01
2981.5,Boo Ellis,0,2775,0,2764,0,-1.92527056,0,PF,16.14925373,2164,134,2,1959,1960,MNL,1,ellisbo01
2981.5,Boris Nachamkin,0,2775,0,2764,0,-5.994155989,0,F,9.833333333,59,6,1,1955,1955,ROC,1,nachabo01
2981.5,Bracey Wright,0,2775,0,2764,0,-3.220613277,0,SG,12.5,325,26,2,2006,2007,MIN,1,wrighbr02
2981.5,Brad Branson,0,2775,0,2764,0,-3.438394879,0,PF,11.88888889,856,72,2,1982,1983,CLE,2,bransbr01
2981.5,Brad Wright,0,2775,0,2764,0,-8.81537293,0,PF,9.0625,145,16,2,1987,1988,DEN,2,wrighbr01
2981.5,Brady Walker,0,2775,0,2764,0,-2.13587498,0,PF,19.97142857,699,35,1,1952,1952,BLB,1,walkebr01
2981.5,Brandin Knight,0,2775,0,2764,0,-19.6695274,0,PG,3,3,1,1,2005,2005,HOU,1,knighbr02
2981.5,Brandon Armstrong,0,2775,0,2764,0,-7.950771482,0,SG,6.301724138,731,116,3,2002,2004,NJN,1,armstbr01
2981.5,Brandon Davies,0,2775,0,2764,0,-4.67786678,0,PF,12.79487179,998,78,2,2014,2015,PHI,2,daviebr01
2981.5,Brant Weidner,0,2775,0,2764,0,-8.992319513,0,PF,4.75,38,8,1,1984,1984,SAS,1,weidnbr01
2981.5,Brendan McCann,0,2775,0,2764,0,-8.920095409,0,PG,8.073170732,331,41,3,1958,1960,NYK,1,mccanbr01
2981.5,Brent Scott,0,2775,0,2764,0,-5.410767822,0,PF,3.4375,55,16,1,1997,1997,IND,1,scottbr01
2981.5,Brett Szabo,0,2775,0,2764,0,-4.969468326,0,C,9.457142857,662,70,1,1997,1997,BOS,1,szabobr01
2981.5,Brett Vroman,0,2775,0,2764,0,-3.213125587,0,C,8.454545455,93,11,1,1981,1981,UTA,1,vromabr01
2981.5,Brian Cook,0,2775,0,2764,0,-2.259598932,0,PF,12.95575221,5856,452,9,2004,2012,LAL,5,cookbr01
2981.5,Brian Davis,0,2775,0,2764,0,-6.29681288,0,SF,5.5,374,68,1,1994,1994,MIN,1,davisbr02
2981.5,Brian Heaney,0,2775,0,2764,0,-3.488304373,0,G,3.85,77,20,1,1970,1970,BAL,1,heanebr01
2981.5,Brian Howard,0,2775,0,2764,0,-3.625380518,0,SF,16.97894737,1613,95,2,1992,1993,DAL,1,howarbr01
2981.5,Brian Mahoney,0,2775,0,2764,0,-9.528753855,0,SG,9.526315789,181,19,1,1973,1973,NYA,1,mahonbr01
2981.5,Brian Martin,0,2775,0,2764,0,-13.52994061,0,PF,2.625,21,8,1,1986,1986,POR,2,martibr01
2981.5,Brian Oliver,0,2775,0,2764,0,-6.372481678,0,SG,9.81147541,1197,122,4,1991,1998,PHI,3,olivebr01
2981.5,Brian Roberts,0,2775,0,2764,0,-2.432246797,0,PG,19.09170306,4372,229,4,2013,2016,CHO,3,roberbr01
2981.5,Brian Rowsom,0,2775,0,2764,0,-1.69814258,0,PF,13.31707317,1092,82,3,1988,1990,CHH,2,rowsobr01
2981.5,Britton Johnsen,0,2775,0,2764,0,-8.200778313,0,C,14.5,377,26,2,2004,2005,IND,2,johnsbr01
2981.5,Brook Steppe,0,2775,0,2764,0,-2.715169637,0,SG,11.89256198,2878,242,5,1983,1989,DET,5,steppbr01
2981.5,Bruce Douglas,0,2775,0,2764,0,-6.330769118,0,SG,12.25,98,8,1,1987,1987,SAC,1,douglbr01
2981.5,Bruce Flowers,0,2775,0,2764,0,-0.414639137,0,PF,13.18867925,699,53,1,1983,1983,CLE,1,flowebr01
2981.5,Bruce Kuczenski,0,2775,0,2764,0,-11.38879564,0,PF,7.933333333,119,15,1,1984,1984,IND,3,kuczebr01
2981.5,Bruno Caboclo,0,2775,0,2764,0,-18.79629884,0,SF,2.666666667,24,9,2,2015,2016,TOR,1,cabocbr01
2981.5,Bryan Warrick,0,2775,0,2764,0,-4.176061397,0,PG,14.07692308,2379,169,4,1983,1986,WSB,4,warribr01
2981.5,Bryce Cotton,0,2775,0,2764,0,-3.751680997,0,PG,10.6,159,15,1,2015,2015,UTA,1,cottobr01
2981.5,Bubba Wells,0,2775,0,2764,0,-5.061807837,0,SG,10.12820513,395,39,1,1998,1998,DAL,1,wellsbu01
2981.5,Bubba Wilson,0,2775,0,2764,0,-7.779918499,0,SG,8.9375,143,16,1,1980,1980,GSW,1,wilsobu01
2981.5,Bucky McConnell,0,2775,0,2764,0,-1.492061825,0,PG,21.21428571,297,14,1,1953,1953,MLH,1,mcconbu01
2981.5,Bud Acton,0,2775,0,2764,0,-5.008565634,0,SF,8.47826087,195,23,1,1968,1968,SDR,1,actonbu01
2981.5,Bud Koper,0,2775,0,2764,0,-2.585868614,0,SG,11.68518519,631,54,1,1965,1965,SFW,1,koperbu01
2981.5,Bud Stallworth,0,2775,0,2764,0,-5.366715664,0,SF,17.53674121,5489,313,5,1973,1977,NOJ,2,stallbu01
2981.5,Butch Booker,0,2775,0,2764,0,-1.718819117,0,C,18.41666667,221,12,1,1970,1970,MMF,1,bookebu01
2981.5,Butch Carter,0,2775,0,2764,0,-2.379871729,0,SG,18.87534626,6814,361,6,1981,1986,IND,4,cartebu01
2981.5,Butch Feher,0,2775,0,2764,0,-1.053440009,0,SG,10.14583333,487,48,1,1977,1977,PHO,1,feherbu01
2981.5,Butch Graves,0,2775,0,2764,0,-12.82596486,0,SG,2.75,11,4,1,1985,1985,CLE,1,gravebu01
2981.5,Butch Joyner,0,2775,0,2764,0,-5.028924038,0,F,2.5,5,2,1,1969,1969,INA,1,joynebu01
2981.5,Butch Lee,0,2775,0,2764,0,-2.471462835,0,PG,18.58585859,1840,99,2,1979,1980,CLE,3,leebu01
2981.5,Byron Dinkins,0,2775,0,2764,0,-4.814000387,0,PG,11.35555556,511,45,2,1990,1991,HOU,3,dinkiby01
2981.5,Byron Irvin,0,2775,0,2764,0,-1.44331681,0,SG,9.846153846,896,91,3,1990,1993,POR,2,irvinby01
2981.5,Byron Mullens,0,2775,0,2764,0,-4.331632611,0,PF,18.15789474,3450,190,5,2010,2014,OKC,4,mulleby01
2981.5,C.J. Kupec,0,2775,0,2764,0,-3.785390018,0,SF,10.41772152,1646,158,3,1976,1978,LAL,2,kupeccj01
2981.5,C.J. Wilcox,0,2775,0,2764,0,-6.521511687,0,SG,4.80952381,101,21,1,2015,2015,LAC,1,wilcocj01
2981.5,Cal Bowdler,0,2775,0,2764,0,-4.038285304,0,SF,9.73943662,1383,142,3,2000,2002,ATL,1,bowdlca01
2981.5,Cal Christensen,0,2775,0,2764,0,-2.479230404,0,SF,17.82553191,4189,235,4,1952,1955,ROC,2,chrisca01
2981.5,Cal Ramsey,0,2775,0,2764,0,-4.092544028,0,SF,17.07692308,222,13,2,1960,1961,NYK,3,ramseca01
2981.5,Calbert Cheaney,0,2775,0,2764,0,-1.989899327,0,SG,26.70948379,22249,833,13,1994,2006,WSB,6,cheanca01
2981.5,Calvin Fowler,0,2775,0,2764,0,-1.900808805,0,SG,15.97560976,1310,82,1,1970,1970,CAR,1,fowleca01
2981.5,Calvin Garrett,0,2775,0,2764,0,-2.589797369,0,SF,17.36666667,3126,180,4,1981,1984,HOU,2,garreca01
2981.5,Calvin Graham,0,2775,0,2764,0,-7.299635678,0,G,6.5,52,8,1,1968,1968,PTP,1,grahaca01
2981.5,Cameron Bairstow,0,2775,0,2764,0,-8.406729691,0,C,3.7,74,20,2,2015,2016,CHI,1,bairsca01
2981.5,Cameron Payne,0,2775,0,2764,0,-8.796172396,0,PG,4.142857143,29,7,1,2016,2016,OKC,1,payneca01
2981.5,Carl Bailey,0,2775,0,2764,0,-14.65426459,0,C,7,7,1,1,1982,1982,POR,1,baileca01
2981.5,Carl Fuller,0,2775,0,2764,0,-3.391383769,0,C,15.32926829,1257,82,2,1971,1972,FLO,1,fulleca01
2981.5,Carl Herrera,0,2775,0,2764,0,-2.963500866,0,PF,16.88537549,8544,506,8,1992,1999,HOU,4,herreca01
2981.5,Carl Kilpatrick,0,2775,0,2764,0,-7.627162741,0,C,3,6,2,1,1980,1980,UTA,1,kilpaca01
2981.5,Carl McNulty,0,2775,0,2764,0,-18.20499191,0,SG,14,14,1,1,1955,1955,MLH,1,mcnulca01
2981.5,Carl Nicks,0,2775,0,2764,0,-4.809900224,0,PG,16.53205128,2579,156,3,1981,1983,UTA,3,nicksca01
2981.5,Carldell Johnson,0,2775,0,2764,0,-5.221185294,0,PG,7.933333333,119,15,1,2012,2012,NOH,1,johnsca01
2981.5,Carlton McKinney,0,2775,0,2764,0,-10.27423404,0,SG,12.55555556,113,9,2,1990,1992,LAC,2,mckinca01
2981.5,Carrick Felix,0,2775,0,2764,0,-4.36106969,0,SG,5.428571429,38,7,1,2014,2014,CLE,1,felixca01
2981.5,Carroll Hooser,0,2775,0,2764,0,-3.178279698,0,PF,12.30508475,726,59,1,1968,1968,DLC,1,hooseca01
2981.5,Casey Jacobsen,0,2775,0,2764,0,-2.440051822,0,SF,18.29010239,5359,293,4,2003,2008,PHO,3,jacobca01
2981.5,Casey Shaw,0,2775,0,2764,0,-26.24065003,0,C,1.555555556,14,9,1,1999,1999,PHI,1,shawca01
2981.5,Casper Ware,0,2775,0,2764,0,-3.156124192,0,PG,12.88888889,116,9,1,2014,2014,PHI,1,wareca01
2981.5,Cedric Ball,0,2775,0,2764,0,-8.007609758,0,PF,3.714285714,26,7,1,1991,1991,LAC,1,ballce01
2981.5,Cedric Bozeman,0,2775,0,2764,0,-8.382296767,0,SG,8.652173913,199,23,1,2007,2007,ATL,1,bozemce01
2981.5,Cedric Henderson,0,2775,0,2764,0,-12.96202337,0,PF,2,16,8,1,1987,1987,ATL,2,hendece01
2981.5,Cedric Henderson,0,2775,0,2764,0,-2.70985157,0,SF,24.01136364,6339,264,5,1998,2002,CLE,2,hendece02
2981.5,Cedric Hunter,0,2775,0,2764,0,-7.147902832,0,PG,1,1,1,1,1992,1992,CHH,1,huntece01
2981.5,Cedric Simmons,0,2775,0,2764,0,-5.482927867,0,PF,9.4,705,75,3,2007,2009,CHI,4,simmoce01
2981.5,Cedrick Hordges,0,2775,0,2764,0,-3.335599496,0,PF,20.37837838,3016,148,2,1981,1982,DEN,1,hordgce01
2981.5,Cezary Trybanski,0,2775,0,2764,0,-13.4367017,0,C,4.590909091,101,22,2,2003,2004,MEM,3,trybace01
2981.5,Chad Kinch,0,2775,0,2764,0,-8.286389461,0,SG,8.609756098,353,41,1,1981,1981,CLE,2,kinchch01
2981.5,Charles Bradley,0,2775,0,2764,0,-4.83666855,0,SG,7.831932773,932,119,3,1982,1984,BOS,2,bradlch01
2981.5,Charles Claxton,0,2775,0,2764,0,-12.03104798,0,C,2.333333333,7,3,1,1996,1996,BOS,1,claxtch01
2981.5,Charles Davis,0,2775,0,2764,0,-3.624039819,0,SF,11.90948276,5526,464,8,1982,1990,WSB,4,davisch02
2981.5,Charles Edge,0,2775,0,2764,0,-0.888637536,0,SF,19.33333333,3132,162,2,1974,1975,INA,2,edgech01
2981.5,Charles Hentz,0,2775,0,2764,0,-2.58326518,0,PF,18.85964912,1075,57,1,1971,1971,PTC,1,hentzch01
2981.5,Charles Jenkins,0,2775,0,2764,0,-5.210540115,0,PG,12.12727273,1334,110,2,2012,2013,GSW,2,jenkich01
2981.5,Charles Jones,0,2775,0,2764,0,-1.589369212,0,PF,14.85365854,3045,205,4,1985,1989,PHO,3,jonesch02
2981.5,Charles Jones,0,2775,0,2764,0,-4.782438054,0,PG,13.38823529,1138,85,2,1999,2000,CHI,2,jonesch03
2981.5,Charles Jordan,0,2775,0,2764,0,-4.741758412,0,SF,11.95890411,873,73,1,1976,1976,INA,1,jordach01
2981.5,Charles O'Bannon,0,2775,0,2764,0,-3.228274261,0,SG,7.846153846,408,52,2,1998,1999,DET,1,obannch01
2981.5,Charles Parks,0,2775,0,2764,0,-14.43976163,0,F,2.5,5,2,1,1969,1969,DNR,1,parksch01
2981.5,Charles Pittman,0,2775,0,2764,0,-2.315949023,0,PF,14.22745098,3628,255,4,1983,1986,PHO,1,pittmch01
2981.5,Charles Shackleford,0,2775,0,2764,0,-2.507673627,0,C,15.22772277,4614,303,6,1989,1999,NJN,4,shackch01
2981.5,Charles Thomas,0,2775,0,2764,0,-6.875303913,0,SG,4.333333333,156,36,1,1992,1992,DET,1,thomach01
2981.5,Charlie Black,0,2775,0,2764,0,-11.11713499,0,F-C,9,117,13,1,1952,1952,MLH,1,blackch01
2981.5,Charlie Davis,0,2775,0,2764,0,-3.784631824,0,SG,18.42361111,2653,144,3,1972,1974,CLE,2,davisch01
2981.5,Charlie Hardnett,0,2775,0,2764,0,-2.725335148,0,PF,14.76923077,2496,169,3,1963,1965,BAL,2,hardnch01
2981.5,Charlie Lowery,0,2775,0,2764,0,-3.68708562,0,PG,5.925925926,160,27,1,1972,1972,MIL,1,lowerch01
2981.5,Charlie Paulk,0,2775,0,2764,0,-6.045648915,0,PF,13.02362205,1654,127,3,1969,1972,NYK,4,paulkch01
2981.5,Charlie Sitton,0,2775,0,2764,0,-4.916823662,0,SF,7.069767442,304,43,1,1985,1985,DAL,1,sittoch01
2981.5,Charlie Yelverton,0,2775,0,2764,0,-5.434357352,0,SG,17.7826087,1227,69,1,1972,1972,POR,1,yelvech01
2981.5,Cheese Johnson,0,2775,0,2764,0,-8.477837898,0,SF,5.888888889,53,9,1,1980,1980,GSW,1,johnsch02
2981.5,Cheikh Samb,0,2775,0,2764,0,-8.629078687,0,C,5.181818182,114,22,2,2008,2009,DEN,4,sambch01
2981.5,Cherokee Parks,0,2775,0,2764,0,-2.103831891,0,C,15.6868476,7514,479,9,1996,2004,MIN,7,parksch02
2981.5,Chris Anstey,0,2775,0,2764,0,-2.865957695,0,C,13.91612903,2157,155,3,1998,2000,DAL,2,anstech01
2981.5,Chris Babb,0,2775,0,2764,0,-5.182282994,0,SG,9.428571429,132,14,1,2014,2014,BOS,1,babbch01
2981.5,Chris Garner,0,2775,0,2764,0,-8.407720457,0,PG,9.608695652,442,46,2,1998,2001,GSW,2,garnech01
2981.5,Chris Harris,0,2775,0,2764,0,-9.05242131,0,SG,10.24390244,420,41,1,1956,1956,ROC,2,harrich01
2981.5,Chris Herren,0,2775,0,2764,0,-4.898468842,0,PG,14.35714286,1005,70,2,2000,2001,BOS,2,herrech01
2981.5,Chris Hunter,0,2775,0,2764,0,-2.733351742,0,C,13.05,783,60,1,2010,2010,GSW,1,huntech01
2981.5,Chris King,0,2775,0,2764,0,-3.08287904,0,SF,19.66666667,2065,105,3,1994,1999,SEA,3,kingch01
2981.5,Chris McCray,0,2775,0,2764,0,-25.30670151,0,SG,2.4,12,5,1,2007,2007,MIL,1,mccrach01
2981.5,Chris Mihm,0,2775,0,2764,0,-2.820204473,0,C,20.01360544,8826,441,8,2001,2009,LAL,3,mihmch01
2981.5,Chris Munk,0,2775,0,2764,0,-5.224777113,0,PF,2.636363636,29,11,1,1991,1991,UTA,1,munkch01
2981.5,Chris Owens,0,2775,0,2764,0,-8.953648162,0,SF,6,6,1,1,2003,2003,MEM,1,owensch01
2981.5,Chris Porter,0,2775,0,2764,0,-4.290826768,0,SF,22.49019608,1147,51,1,2001,2001,GSW,1,portech01
2981.5,Chris Quinn,0,2775,0,2764,0,-2.600902859,0,PG,13.52439024,3327,246,6,2007,2013,MIA,4,quinnch01
2981.5,Chris Richard,0,2775,0,2764,0,-3.623356904,0,PF,10.90277778,785,72,2,2008,2010,CHI,2,richach01
2981.5,Chris Robinson,0,2775,0,2764,0,-4.630359031,0,SG,14.40789474,1095,76,2,1997,1998,VAN,2,robinch01
2981.5,Chris Singleton,0,2775,0,2764,0,-2.712808322,0,SF,17.60135135,2605,148,3,2012,2014,WAS,1,singlch01
2981.5,Chris Smith,0,2775,0,2764,0,-3.928699841,0,SG,17.66071429,3956,224,3,1993,1995,MIN,1,smithch03
2981.5,Chris Smith,0,2775,0,2764,0,-6.752617004,0,PG,1,2,2,1,2014,2014,NYK,1,smithch05
2981.5,Chris Taft,0,2775,0,2764,0,-0.710794117,0,C,8.470588235,144,17,1,2006,2006,GSW,1,taftch01
2981.5,Chris Washburn,0,2775,0,2764,0,-7.674602336,0,C,8.666666667,676,78,2,1987,1988,GSW,2,washbch01
2981.5,Chris Welp,0,2775,0,2764,0,-3.828324324,0,C,10.66964286,1195,112,3,1988,1990,PHI,3,welpch01
2981.5,Chris Wright,0,2775,0,2764,0,-0.448949845,0,SF,9.75,312,32,2,2012,2014,GSW,2,wrighch01
2981.5,Chris Wright,0,2775,0,2764,0,-21.15927233,0,SG,1.333333333,4,3,1,2013,2013,DAL,1,wrighch02
2981.5,Christian Wood,0,2775,0,2764,0,-1.224552902,0,PF,9.181818182,101,11,1,2016,2016,PHI,1,woodch01
2981.5,Chubby Cox,0,2775,0,2764,0,-9.910785923,0,SG,11.14285714,78,7,1,1983,1983,WSB,1,coxch01
2981.5,Chuck Aleksinas,0,2775,0,2764,0,-5.138525873,0,C,15.05405405,1114,74,1,1985,1985,GSW,1,aleksch01
2981.5,Chuck Gardner,0,2775,0,2764,0,-1.756554027,0,PF,11.5952381,487,42,1,1968,1968,DNR,1,gardnch01
2981.5,Chuck Grigsby,0,2775,0,2764,0,-7.526144524,0,G,6.428571429,45,7,1,1955,1955,NYK,1,grigsch01
2981.5,Chuck Lloyd,0,2775,0,2764,0,-2.679417533,0,C-F,8.428571429,118,14,1,1971,1971,CAR,1,lloydch01
2981.5,Chuck Noble,0,2775,0,2764,0,-4.303860574,0,SG,22.27954545,9803,440,7,1956,1962,DET,2,noblech01
2981.5,Chuck Osborne,0,2775,0,2764,0,-11.00820768,0,PF,5.25,21,4,1,1962,1962,SYR,1,osborch01
2981.5,Chuckie Williams,0,2775,0,2764,0,-11.43177428,0,SG,2.954545455,65,22,1,1977,1977,CLE,1,willich03
2981.5,Chucky Brown,0,2775,0,2764,0,-2.43277022,0,SF,17.16054422,12613,735,13,1990,2002,CLE,12,brownch01
2981.5,Clarence Brookins,0,2775,0,2764,0,-11.47360216,0,F,7.375,59,8,1,1971,1971,FLO,1,brookcl01
2981.5,Clarence Glover,0,2775,0,2764,0,-2.682675812,0,PF,4.607142857,129,28,1,1972,1972,BOS,1,glovecl01
2981.5,Clarence Kea,0,2775,0,2764,0,-2.657161081,0,PF,8.764705882,447,51,2,1981,1982,DAL,1,keacl01
2981.5,Claude English,0,2775,0,2764,0,-14.1085891,0,F,3.888888889,70,18,1,1971,1971,POR,1,englicl01
2981.5,Claude Gregory,0,2775,0,2764,0,-4.560888323,0,PF,12.6,315,25,2,1986,1988,LAC,2,gregocl01
2981.5,Claude Overton,0,2775,0,2764,0,-9.577748545,0,SG,12.13333333,182,15,1,1953,1953,PHW,1,overtcl01
2981.5,Claude Terry,0,2775,0,2764,0,-2.816715507,0,SG,12.28912467,4633,377,6,1973,1978,DNA,4,terrycl01
2981.5,Claude Virden,0,2775,0,2764,0,-2.992845325,0,SF,26.61290323,825,31,1,1973,1973,KEN,1,virdecl01
2981.5,Cleo Hill,0,2775,0,2764,0,-4.196273955,0,SG,18.10344828,1050,58,1,1962,1962,STL,1,hillcl01
2981.5,Cleveland Buckner,0,2775,0,2764,0,-2.313272268,0,PF,10.63235294,723,68,2,1962,1963,NYK,1,buckncl01
2981.5,Cliff Alexander,0,2775,0,2764,0,-5.976144713,0,PF,6.75,27,4,1,2016,2016,POR,1,alexacl01
2981.5,Cliff Anderson,0,2775,0,2764,0,-5.078839146,0,SG,7.045977011,613,87,4,1968,1971,LAL,4,andercl01
2981.5,Cliff Barker,0,2775,0,2764,0,-5.188252902,0,SG,11.22727273,494,44,1,1952,1952,INO,1,barkecl01
2981.5,Cliff Meely,0,2775,0,2764,0,-3.289053238,0,PF,19.90251572,6329,318,5,1972,1976,HOU,2,meelycl01
2981.5,Cliff Pondexter,0,2775,0,2764,0,-2.277437826,0,PF,14.34,2868,200,3,1976,1978,CHI,1,pondecl01
2981.5,Cliff Williams,0,2775,0,2764,0,-16.14394443,0,G,6,18,3,1,1969,1969,DET,1,willicl01
2981.5,Clifford Lett,0,2775,0,2764,0,-7.720079303,0,PG,11.54545455,127,11,2,1990,1991,CHI,2,lettcl01
2981.5,Clifford Rozier,0,2775,0,2764,0,-2.271433239,0,C,17.24855491,2984,173,4,1995,1998,GSW,3,roziecl01
2981.5,Clint McDaniel,0,2775,0,2764,0,-0.320547426,0,SG,5.916666667,71,12,1,1996,1996,SAC,1,mcdancl01
2981.5,Clinton Smith,0,2775,0,2764,0,-3.745467103,0,SG,8.391304348,386,46,2,1987,1991,GSW,2,smithcl01
2981.5,Clinton Wheeler,0,2775,0,2764,0,-3.009109312,0,PG,9.965517241,867,87,2,1988,1989,IND,3,wheelcl01
2981.5,Clyde Dickey,0,2775,0,2764,0,-8.389012334,0,SG,8.06779661,476,59,1,1975,1975,UTS,1,dickecl01
2981.5,Clyde Mayes,0,2775,0,2764,0,-3.827131361,0,PF,13.51948052,1041,77,2,1976,1977,MIL,4,mayescl01
2981.5,Coby Karl,0,2775,0,2764,0,-4.7736322,0,SG,7.44,186,25,2,2008,2010,LAL,3,karlco01
2981.5,Collis Jones,0,2775,0,2764,0,-1.344729722,0,SF,20.92580645,6487,310,4,1972,1975,DLC,3,jonesco01
2981.5,Collis Temple,0,2775,0,2764,0,-1.99181942,0,SF,4.25,102,24,1,1975,1975,SAA,1,templco01
2981.5,Conner Henry,0,2775,0,2764,0,-5.54181407,0,SG,7.605769231,791,104,2,1987,1988,BOS,4,henryco01
2981.5,Connie Rea,0,2775,0,2764,0,-12.5695444,0,G-F,7.7,154,20,1,1954,1954,BLB,1,reaco01
2981.5,Corey Beck,0,2775,0,2764,0,-3.843455885,0,PG,10.39361702,977,94,3,1996,1999,CHH,2,beckco01
2981.5,Corey Benjamin,0,2775,0,2764,0,-5.71267987,0,PG,14.32026144,2191,153,4,1999,2003,CHI,2,benjaco01
2981.5,Corey Crowder,0,2775,0,2764,0,-4.700538476,0,SF,5.951612903,369,62,2,1992,1995,UTA,2,crowdco01
2981.5,Corey Williams,0,2775,0,2764,0,-5.080010172,0,PG,7.384615385,288,39,2,1993,1994,CHI,2,willico01
2981.5,Corky Calhoun,0,2775,0,2764,0,-2.043768549,0,SF,19.82857143,11104,560,8,1973,1980,POR,4,calhoco01
2981.5,Cornelius Cash,0,2775,0,2764,0,-6.886353171,0,PF,8.166666667,49,6,1,1977,1977,DET,1,cashco01
2981.5,Cornell Warner,0,2775,0,2764,0,-1.612269091,0,C,23.75321888,11069,466,7,1971,1977,BUF,4,warneco01
2981.5,Corny Thompson,0,2775,0,2764,0,-5.440759375,0,PF,11.81818182,520,44,1,1983,1983,DAL,1,thompco01
2981.5,Corsley Edwards,0,2775,0,2764,0,-4.878015306,0,C,11,110,10,1,2005,2005,NOH,1,edwarco01
2981.5,Cory Blackwell,0,2775,0,2764,0,-8.526797385,0,SF,9.183333333,551,60,1,1985,1985,SEA,1,blackco01
2981.5,Cory Carr,0,2775,0,2764,0,-8.568783636,0,SG,14.85714286,624,42,1,1999,1999,CHI,1,carrco01
2981.5,Cory Higgins,0,2775,0,2764,0,-10.82555897,0,PG,10.34090909,455,44,2,2012,2013,CHA,1,higgico01
2981.5,Cory Jefferson,0,2775,0,2764,0,-3.477076672,0,PF,10.50980392,536,51,2,2015,2016,BRK,2,jeffeco01
2981.5,Cotton Nash,0,2775,0,2764,0,-3.507173128,0,SF,13.60714286,1143,84,2,1965,1968,KEN,3,nashco01
2981.5,Courtney Alexander,0,2775,0,2764,0,-3.179830763,0,PG,21.38541667,4106,192,3,2001,2003,NOH,3,alexaco02
2981.5,Courtney Fortson,0,2775,0,2764,0,-5.592987095,0,PG,9.5,95,10,1,2012,2012,HOU,2,fortsco01
2981.5,Courtney Sims,0,2775,0,2764,0,-8.371666767,0,C,4.8,24,5,2,2008,2009,IND,3,simsco01
2981.5,Craig Brackins,0,2775,0,2764,0,-9.077654073,0,PF,7.117647059,121,17,2,2011,2012,PHI,1,brackcr01
2981.5,Craig Dill,0,2775,0,2764,0,-3.950559774,0,C,19.28169014,1369,71,1,1968,1968,PTP,1,dillcr01
2981.5,Craig Dykema,0,2775,0,2764,0,-5.249091512,0,SF,3.026315789,115,38,1,1982,1982,PHO,1,dykemcr01
2981.5,Craig Neal,0,2775,0,2764,0,-7.510927583,0,PG,9.920634921,625,63,2,1989,1991,DEN,3,nealcr01
2981.5,Craig Shelton,0,2775,0,2764,0,-5.451569776,0,SF,10.28813559,607,59,2,1981,1982,ATL,1,sheltcr01
2981.5,Craig Smith,0,2775,0,2764,0,-1.079043772,0,PF,16.93796526,6826,403,6,2007,2012,MIN,3,smithcr01
2981.5,Craig Spitzer,0,2775,0,2764,0,-8.995342376,0,C,4.272727273,47,11,1,1968,1968,CHI,1,spitzcr01
2981.5,Cristiano Felicio,0,2775,0,2764,0,-12.89077702,0,C,1,1,1,1,2016,2016,CHI,1,feliccr01
2981.5,Curtis Borchardt,0,2775,0,2764,0,-3.074577431,0,C,13.45783133,1117,83,2,2004,2005,UTA,1,borchcu01
2981.5,D'Angelo Russell,0,2775,0,2764,0,-2.358675777,0,PG,26.30769231,342,13,1,2016,2016,LAL,1,russeda01
