"Rank","player","Hall_Rating","Avg_BPM","Best_Season","Position","MPG","Minutes","Games","Seasons","Rookie_Yr","Final_Yr","Teams","player_id"
194,"Derrick Coleman",20.9273952654305,1.47306779931787,4.22004129157764,"PF",33.3658536585366,27360,820,15,1991,2005,4,"colemde01"
195,"Paul Seymour",20.8286353025188,0.874468534790329,7.44257626652907,"SG",30.5028037383178,16319,535,9,1952,1960,1,"seymopa01"
196,"Dennis Johnson",20.7697456618403,0.888687561697986,3.71280363398781,"PG",33.553125,42948,1280,14,1977,1990,3,"johnsde01"
197,"Sam Cassell",20.663756833386,1.48322974622783,4.93457089410187,"PG",29.5403011514615,33351,1129,15,1994,2008,8,"cassesa01"
198,"Al Horford",20.6472621331486,2.70402391732974,4.12476126796214,"C",33.7773913043478,19422,575,9,2008,2016,1,"horfoal01"
199,"Bob Boozer",20.4995386517727,1.00671436476285,4.73845929390945,"PF",29.1019522776573,26832,922,11,1961,1971,6,"boozebo01"
200,"Tayshaun Prince",20.398426107356,0.647967651996021,3.85657825313278,"SF",32.3687099725526,35379,1093,14,2003,2016,4,"princta01"
201,"Steve Francis",20.2921272147892,2.50621902151824,7.22264487555223,"PG",37.6144578313253,21854,581,9,2000,2008,3,"francst01"
202,"Red Robbins",20.2850891260402,1.72607771086314,3.82638555612463,"C",31.8897396630934,20824,653,8,1968,1975,5,"robbire01"
203,"Michael Finley",20.2727807043372,1.12972624912636,3.27060011518722,"SF",34.0121753246753,41903,1232,15,1996,2010,4,"finlemi01"
204,"Yao Ming",20.2683262709853,3.11533913154657,3.33119972240986,"C",32.6964980544747,16806,514,8,2003,2011,1,"mingya01"
205,"Jack Twyman",19.9415119315582,1.89328115821362,3.31502218583061,"SF",31.7876312718786,27242,857,11,1956,1966,2,"twymaja01"
206,"Dick Barnett",19.85802562459,0.942782948114086,2.75768757294913,"SG",29.7931034482759,31968,1073,14,1960,1974,3,"barnedi01"
207,"Mark Jackson",19.7454865939612,0.876741571253787,2.71627416023648,"PG",30.0609670637701,42897,1427,17,1988,2004,7,"jacksma01"
208,"Byron Scott",19.7297149830945,0.816916945636174,4.00485296542497,"SG",28.2778662420382,35517,1256,14,1984,1997,3,"scottby01"
209,"Gerald Wallace",19.7062554123033,1.78625997810025,4.48865983611689,"SF",29.3872832369942,25420,865,14,2002,2015,6,"wallage01"
210,"Billy Paultz",19.5734898029273,0.776562860055236,3.06177863992146,"C",27.344,34180,1250,15,1971,1985,6,"paultbi01"
211,"Jim Eakins",19.4083308199411,1.71925967713024,2.70812861256841,"C",24.7786982248521,20938,845,10,1969,1978,8,"eakinji01"
212,"Richie Guerin",19.3999788090228,1.38977951955755,5.53991032637652,"SG",32.352808988764,28794,890,13,1957,1970,3,"gueriri01"
213,"Arvydas Sabonis",19.3486682354919,3.45466326375991,3.8718828431394,"C",24.6487523992322,12842,521,7,1996,2003,1,"sabonar01"
214,"Brent Barry",19.2778804504883,1.99343608822995,6.25596003143206,"SG",25.374,25374,1000,14,1996,2009,6,"barrybr01"
215,"Walter Davis",19.2501020863624,0.935188904700522,3.54775854693288,"SG",27.9414941494149,31043,1111,15,1978,1992,3,"daviswa03"
216,"Bob Netolicky",19.2458426067881,1.32905231301671,5.60617476515996,"PF",33.1968162083936,22939,691,9,1968,1976,3,"netolbo01"
217,"Paul Westphal",19.2438622025995,1.63641727362836,3.53068091441844,"SG",25.1569892473118,23396,930,12,1973,1984,4,"westppa01"
218,"Kenny Sears",19.1669322610851,3.21175837235574,6.87863606956031,"PF",27.9014869888476,15011,538,8,1956,1964,2,"searske01"
219,"Paul George",19.0082315746726,3.29895814153019,4.70196730683194,"SF",32.6211699164345,11711,359,6,2011,2016,1,"georgpa01"
220,"Doug Christie",18.9827523342752,1.31616085803963,3.35239083505657,"SG",31.6101694915254,27975,885,15,1993,2007,7,"chrisdo01"
221,"Donnie Freeman",18.9770377598618,1.5762768687024,3.38061782301894,"SG",32.4774011299435,22994,708,9,1968,1976,8,"freemdo01"
222,"Slater Martin",18.9267481656437,0.557008620612157,3.44824330484062,"PG",36.2591508052709,24765,683,9,1952,1960,3,"martisl01"
223,"Metta World Peace",18.7948728914306,1.21294470956562,3.19853875240821,"SF",33.16,33989,1025,16,2000,2016,6,"artesro01"
224,"Jeff Mullins",18.7325071714386,1.33548645319388,3.46129665769058,"SG",30.2468996617813,26829,887,12,1965,1976,3,"mullije01"
225,"Joe Dumars",18.5106283883364,0.913740395016677,2.48765535864249,"SG",34.7221238938053,39236,1130,14,1986,1999,1,"dumarjo01"
226,"P.J. Brown",18.1509562770843,1.38808736926722,3.41631274456725,"PF",30.7163179916318,36706,1195,15,1994,2008,7,"brownpj01"
227,"Tom Gola",18.0199187986289,1.19277841213186,3.59741827073223,"SG",32.5630936227951,23999,737,10,1956,1966,3,"golato01"
228,"Andre Miller",17.9726838757454,1.16591400200237,3.57620279790479,"PG",31.3268365817091,41790,1334,17,2000,2016,8,"millean02"
229,"Danny Ainge",17.8858306648005,1.07199418404033,5.39728378357895,"SG",26.553036437247,32793,1235,14,1982,1995,4,"aingeda01"
230,"Nene Hilario",17.8665402693696,1.83301750912437,4.52856382716303,"C",28.8878048780488,23688,820,14,2003,2016,2,"hilarne01"
231,"Mark Aguirre",17.8515600734302,1.15776318337672,2.93262304866614,"SF",29.939512195122,30688,1025,13,1982,1994,3,"aguirma01"
232,"Sam Lacey",17.6044667663659,0.742748560060461,3.28888387251797,"C",31.9563530552861,32947,1031,13,1971,1983,5,"laceysa01"
233,"Tom Owens",17.6019819540682,1.2243606772697,4.14454713173536,"C",23.8458197611292,21962,921,12,1972,1983,11,"owensto01"
234,"A.C. Green",17.4543887897705,0.881457600129752,2.28532975604345,"PF",28.4213836477987,40671,1431,16,1986,2001,4,"greenac01"
235,"David West",17.1155398177806,1.59587942353902,2.91743687606547,"PF",31.8013318534961,28653,901,13,2004,2016,4,"westda01"
236,"Maurice Lucas",16.9923739871981,0.587447181048809,4.56115345249584,"PF",29.6019590382903,33243,1123,14,1975,1988,8,"lucasma01"
237,"Michael Cooper",16.9896615191721,0.900232076569208,2.835049228626,"SG",27.2612872238232,28379,1041,12,1979,1990,1,"coopemi01"
238,"Paul Pressey",16.9798052101714,1.59697684978958,4.52105372692069,"SG",27.4443053817272,21928,799,11,1983,1993,3,"presspa01"
239,"Rodney McCray",16.9707833627467,1.345286662545,3.19699762874235,"SF",32.5872235872236,26526,814,10,1984,1993,4,"mccraro01"
240,"Derrick McKey",16.9155849081049,1.33689261481898,2.24888904446414,"SF",28.7442075996293,31015,1079,15,1988,2002,3,"mckeyde01"
241,"Gene Shue",16.7118494412545,0.20510747322111,3.48714583710878,"PG",33.5280437756498,24509,731,10,1955,1964,5,"shuege01"
242,"Bill Bridges",16.5531228458026,0.521550012225378,2.78630011749626,"PF",33.1077959576516,34399,1039,13,1963,1975,5,"bridgbi01"
243,"Richard Jefferson",16.4176866456919,0.887596567896632,4.06074451942327,"SF",30.892539964476,34785,1126,15,2002,2016,7,"jefferi01"
244,"Arnie Risen",16.237942668929,1.00720278393083,3.65811931603373,"C",27.9857142857143,13713,490,7,1952,1958,2,"risenar01"
245,"Hot Rod Williams",16.1590413100852,1.50215101975138,3.38148682287226,"C",29.6567796610169,27996,944,13,1987,1999,3,"williho01"
246,"Billy Knight",16.071712468175,1.18614778065798,3.87511486115374,"SF",29.1138497652582,24805,852,11,1975,1985,6,"knighbi01"
247,"Stephon Marbury",16.0378250944557,1.29884275121959,4.36448240961884,"PG",37.3906605922551,32829,878,13,1997,2009,5,"marbust01"
248,"Luol Deng",16.0207962636418,1.33557482482718,3.4675831216145,"SF",35.7577255871446,28928,809,12,2005,2016,3,"denglu01"
249,"Bob Love",16.0107796591147,0.218541370503097,4.2344836780839,"PF",32.5131578947368,27181,836,11,1967,1977,5,"lovebo01"
250,"Glen Rice",15.9864277968493,1.00543884616927,2.87157551140857,"SF",35.0919431279621,37022,1055,15,1990,2004,6,"ricegl01"
251,"Kyle Lowry",15.8669621158826,2.20230122568342,6.0201640358745,"PG",29.5121951219512,18150,615,10,2007,2016,3,"lowryky01"
252,"Richard Hamilton",15.8339406559054,0.284525669420071,4.31138088152164,"SG",32.919124643197,34598,1051,14,2000,2013,3,"hamilri01"
253,"Calvin Murphy",15.7980080240008,1.24349534554624,2.76298700923747,"PG",30.6429249762583,32267,1053,13,1971,1983,2,"murphca01"
254,"DeAndre Jordan",15.6987386770606,1.85732914691698,5.02396576853297,"C",26.5716783216783,15199,572,8,2009,2016,1,"jordade01"
255,"Ron Boone",15.625469556599,0.117294804076574,2.8584366162566,"SG",31.2088888888889,35110,1125,13,1969,1981,7,"boonero01"
256,"Rudy Tomjanovich",15.3895116380438,1.28434947168829,5.24709201127704,"PF",33.2360248447205,26755,805,11,1971,1981,2,"tomjaru01"
257,"John Starks",15.1723564267465,0.688549544286458,2.4971487382695,"SG",27.5977130977131,26549,962,13,1989,2002,4,"starkjo01"
258,"Jack Nichols",15.0901677414701,-0.692666751275651,13.9485250226226,"PF",27.5083333333333,9903,360,6,1953,1958,2,"nichoja01"
259,"Brandon Roy",15.0303363842584,2.93804274032633,6.81005411402899,"SG",35.2492668621701,12020,341,6,2007,2013,2,"roybr01"
260,"Jeff Ruland",15.0054478112087,3.03834254849089,4.12401615328273,"C",33.6045845272206,11728,349,8,1982,1993,3,"rulanje01"
261,"John Salley",14.9046656334912,1.28798660199787,2.95396794696349,"PF",21.7891156462585,19218,882,11,1987,2000,5,"sallejo01"
262,"Josh Smith",14.7983561837005,1.16401628443882,4.5690082295674,"PF",33.2984749455338,30568,918,12,2005,2016,4,"smithjo03"
263,"Micheal Ray Richardson",14.7397826004211,1.95270670965307,4.27869803455623,"PG",33.6254355400697,19301,574,8,1979,1986,3,"richami01"
264,"Anthony Davis",14.7307623401009,4.75824086764685,7.65564215060786,"PF",33.6635514018692,7204,214,4,2013,2016,2,"davisan02"
265,"Nick Anderson",14.68991805376,1.21653534361682,2.94476872042802,"SG",31.434628975265,26688,849,13,1990,2002,3,"anderni01"
266,"Mike Conley",14.6827372726172,1.43862924231793,3.76765113292373,"PG",32.9410852713178,21247,645,9,2008,2016,1,"conlemi01"
267,"Jack Marin",14.6282174659641,0.726067873933685,4.61668665844551,"SF",29.1877777777778,26269,900,11,1967,1977,4,"marinja01"
268,"Derrick Rose",14.5881925112446,1.65765838909517,6.76644273238129,"PG",36.0664961636829,14102,391,7,2009,2016,1,"rosede01"
269,"Mike Bibby",14.5612598708008,0.672913966963713,2.81285261991211,"PG",33.8571428571429,37446,1106,14,1999,2012,6,"bibbymi01"
270,"Kerry Kittles",14.5003222017035,1.87976730586845,2.6205753375029,"SG",33.2673796791444,18663,561,8,1997,2005,2,"kittlke01"
271,"Clifford Robinson",14.4748190011139,0.420967006229764,2.69038038993123,"PF",30.5378040762656,46448,1521,18,1990,2007,5,"robincl02"
272,"John Beasley",14.4627077422174,1.63109544532013,3.91988965965165,"PF",27.326750448833,15221,557,7,1968,1974,3,"beasljo01"
273,"Steve Mix",14.347972263735,1.56834955650646,3.79546292828901,"SF",23.1163055872292,20273,877,13,1970,1983,5,"mixst01"
274,"Kiki Vandeweghe",14.2635964182895,1.02135004767041,2.47977946008783,"SF",30.0808656036446,26411,878,13,1981,1993,4,"vandeki01"
275,"Calvin Natt",14.1608844618851,1.6137899183467,2.97719566150241,"SF",31.555900621118,20322,644,11,1980,1990,5,"nattca01"
276,"Tom Sanders",14.1162692534153,0.669465309726117,2.02698279824749,"SF",24.104206500956,25213,1046,13,1961,1973,1,"sandeto01"
277,"Tree Rollins",14.1033379281921,1.1779651479481,3.76222618637894,"C",20.6821457165733,25832,1249,18,1978,1995,5,"rollitr01"
278,"Terry Dischinger",14.0371930150205,1.94554502787855,4.46943858425822,"SF",27.3480243161094,17995,658,9,1963,1973,4,"dischte01"
279,"Jason Richardson",14.0285517905629,1.03278821695974,3.51061149990414,"SG",34.1196868008949,30503,894,13,2002,2015,5,"richaja01"
280,"Sean Elliott",14.0031197223403,0.881315615450466,2.56480359677598,"SF",33.0568319226118,27338,827,12,1990,2001,2,"elliose01"
281,"Red Kerr",13.9665368504296,0.548254001348441,3.34056626708263,"C",30.6411824668705,30059,981,12,1955,1966,3,"kerrre01"
282,"Jo Jo White",13.9001133936036,0.352939196996199,2.36670433371182,"PG",36.3893129770992,33369,917,12,1970,1981,3,"whitejo01"
283,"Dick Van Arsdale",13.8551033315758,0.895275533529994,3.5079640880853,"SG",34.2816753926702,32739,955,12,1966,1977,2,"vanardi01"
284,"Rudy LaRusso",13.760518595426,1.26831041809623,2.21375863725519,"PF",33.3835946924005,27675,829,10,1960,1969,3,"larusru01"
285,"Bo Outlaw",13.7559190020549,1.78280008529093,3.5967845093403,"PF",22.6025641025641,21156,936,15,1994,2008,4,"outlabo01"
286,"Chuck Share",13.7304297486825,1.65731937487215,2.92308811506278,"C",22.0821018062397,13448,609,9,1952,1960,4,"sharech01"
287,"Dave DeBusschere",13.650709361199,0.676209465766531,1.91867192311989,"PF",35.9258496395469,34884,971,12,1963,1974,2,"debusda01"
288,"Goose Ligon",13.637245157079,1.46229301077242,3.2356637367742,"PF",33.4958333333333,16078,480,7,1968,1974,3,"ligongo01"
289,"Danny Manning",13.6327941064182,1.0705609753844,4.8075171042516,"PF",27.4222462203024,25393,926,15,1989,2003,7,"mannida01"
290,"George Hill",13.6062972281862,2.03471155573222,3.03695011148256,"PG",28.8537906137184,15985,554,8,2009,2016,2,"hillge01"
291,"Darel Carrier",13.5492212585663,1.75724785020213,3.72542457332677,"SG",35.5215189873418,14031,395,6,1968,1973,2,"carrida01"
292,"Trevor Ariza",13.4704658769284,1.06940211150599,2.84628536573736,"SF",28.2534504391468,22518,797,12,2005,2016,6,"arizatr01"
293,"Jack Coleman",13.411689780097,0.873753711459459,5.87017735650591,"PF",33.1229357798165,18052,545,7,1952,1958,2,"colemja01"
294,"Darrell Armstrong",13.3871300133973,1.32583301284906,3.01827411620403,"PG",23.6083052749719,21035,891,14,1995,2008,5,"armstda01"
295,"Derek Fisher",13.3550400091913,-0.325571000724369,4.78114640088765,"PG",25.598318240621,39575,1546,18,1997,2014,5,"fishede01"
296,"Mitch Richmond",13.3189566774577,1.0617803491101,3.81123835284539,"SG",35.1801801801802,35145,999,14,1989,2002,4,"richmmi01"
297,"Joe Johnson",13.2468225831099,0.649236242628257,1.97041993914934,"SG",36.4178847807395,42354,1163,15,2002,2016,4,"johnsjo02"
298,"Warren Jabali",13.1727227992292,1.4411017160765,5.70779707322087,"SG",34.1055900621118,16473,483,7,1969,1975,6,"jabalwa01"
299,"Nate McMillan",13.1338357558252,1.66197250223942,2.34985711428765,"PG",25.3333333333333,22648,894,12,1987,1998,1,"mcmilna01"
300,"Boris Diaw",13.0983436297729,0.458605049917527,2.6644658277617,"PF",28.3612463485881,29127,1027,13,2004,2016,4,"diawbo01"
301,"John Drew",13.0695921669908,1.52925574686124,5.17459498997915,"SF",29.37890625,22563,768,11,1975,1985,2,"drewjo01"
302,"Dale Ellis",13.0531876637173,0.562907624869668,2.85720417033579,"SF",28.6731669266771,36759,1282,17,1984,2000,6,"ellisda01"
303,"Jimmy Butler",13.0428283257969,3.15662171864073,5.08185397038922,"SG",30.8433333333333,9253,300,5,2012,2016,1,"butleji01"
304,"Jamaal Wilkes",12.9405525741572,0.912480738064278,2.36656761884979,"SF",33.0223166843783,31074,941,12,1975,1986,3,"wilkeja01"
305,"Kenny Anderson",12.9137090645053,0.837688383877196,5.77474692402532,"PG",30.0581655480984,26872,894,14,1992,2005,9,"anderke01"
306,"Jim Pollard",12.7683229538711,0.961681683928223,4.81779558093313,"SF",36.0876623376623,11115,308,4,1952,1955,1,"pollaji01"
307,"Dave Robisch",12.7479445015622,0.776365095413676,3.28394794584164,"C",24.5277777777778,23841,972,13,1972,1984,10,"robisda01"
308,"LaMarcus Aldridge",12.694005282394,1.69672087364439,3.27451606580745,"PF",35.6167146974063,24718,694,10,2007,2016,2,"aldrila01"
309,"David Lee",12.6937552230437,1.83339879702107,3.18390952812377,"PF",30.6525885558583,22499,734,11,2006,2016,3,"leeda02"
310,"Danny Green",12.548129238536,2.47557394193269,3.47214147769949,"SG",24.6,9963,405,7,2010,2016,2,"greenda02"
311,"Fred Brown",12.5469457659117,0.703610592192455,2.32123582829649,"SG",25.1644359464627,26322,1046,13,1972,1984,1,"brownfr01"
312,"Phil Chenier",12.3886012022114,0.566324215929578,3.23539831996834,"SG",33.2351097178683,21204,638,10,1972,1981,5,"cheniph01"
313,"Brian Taylor",12.3564723109785,1.28087755688092,3.8829786112801,"PG",32.1050156739812,20483,638,10,1973,1982,4,"taylobr01"
314,"James Silas",12.3548124024415,1.26332269857309,5.09913951667698,"PG",29.8884297520661,21699,726,10,1973,1982,4,"silasja01"
315,"Dave Bing",12.3323075318933,0.974972486617533,4.65939016433147,"PG",36.1942060085837,33733,932,12,1967,1978,3,"bingda01"
316,"Donyell Marshall",12.2879014233016,0.751986425923002,3.80310890422234,"PF",25.8067729083665,25910,1004,15,1995,2009,8,"marshdo01"
317,"Randy Smith",12.2536473671038,0.468994842502623,3.19116192349347,"SG",32.358,32358,1000,12,1972,1983,5,"smithra01"
318,"Andrew Bogut",12.1381504413073,1.71182218097581,2.29182412927648,"C",30.0436187399031,18597,619,11,2006,2016,2,"bogutan01"
319,"Larry Kenon",12.102315137956,0.838881744862241,2.96726409129359,"PF",32.7404202719407,26487,809,10,1974,1983,6,"kenonla01"
320,"Tom Boerwinkle",11.9216217815573,1.34637702015568,2.51319167168033,"C",22.644776119403,15172,670,10,1969,1978,1,"boerwto01"
321,"Hedo Turkoglu",11.8743372010143,0.844022932057455,2.90773426253162,"SF",26.8354430379747,29680,1106,15,2001,2015,6,"turkohe01"
322,"Zach Randolph",11.8573913778123,0.562293158036974,3.08079275673648,"PF",32.1963562753036,31810,988,15,2002,2016,4,"randoza01"
323,"Andrew Bynum",11.7966356916492,1.82023006314339,2.18275068100241,"C",25.3638211382114,12479,492,8,2006,2014,3,"bynuman01"
324,"Shareef Abdur-Rahim",11.7965484346467,1.17079367601574,2.16005249032106,"PF",34.7021531100478,29011,836,12,1997,2008,4,"abdursh01"
325,"Serge Ibaka",11.7211787612486,1.74955866384194,2.27180729496571,"PF",28.6666666666667,15222,531,7,2010,2016,1,"ibakase01"
326,"Greg Ballard",11.7152667141181,1.15091441350826,3.31191280355602,"SF",26.9677047289504,23381,867,11,1978,1989,3,"ballagr01"
327,"Mickey Johnson",11.6753125373293,1.02753191820405,2.28710482469797,"PF",27.6069114470842,25564,926,12,1975,1986,5,"johnsmi01"
328,"Jim McMillian",11.6181806843645,0.782729311109907,2.90507930736374,"SF",32.6443812233286,22949,703,9,1971,1979,4,"mcmilji01"
329,"Jameer Nelson",11.6074409898061,0.536020744058072,4.0621726605394,"PG",28.7883116883117,22167,770,12,2005,2016,4,"nelsoja01"
330,"Charlie Ward",11.5653277174009,1.13870404529258,3.22279336687249,"PG",22.2891737891738,15647,702,11,1995,2005,3,"wardch01"
331,"Trooper Washington",11.5361240723955,1.23608862281199,3.06101571595771,"PF",30.9959349593496,15250,492,6,1968,1973,5,"washitr01"
332,"Reggie Lewis",11.4961055711341,1.75003842411808,2.99526675162528,"SG",32.4268292682927,15954,492,6,1988,1993,1,"lewisre01"
333,"James Posey",11.4636574207891,0.802764137091402,3.8787036136375,"SF",26.8374596340151,24932,929,12,2000,2011,7,"poseyja01"
334,"Mehmet Okur",11.4465963717867,1.58199312292114,2.09858011049798,"C",28.5177304964539,20105,705,10,2003,2012,3,"okurme01"
335,"Cincinnatus Powell",11.4359866328487,0.515986890124377,3.70737648122988,"SF",31.2954545454545,20655,660,8,1968,1975,4,"powelci01"
336,"Damian Lillard",11.4242895035518,2.54368663652369,4.89058488768631,"PG",37.0361010830325,10259,277,4,2013,2016,1,"lillada01"
337,"Bob Gross",11.3968944156392,1.5425059909856,4.90678821626303,"SF",24.6635687732342,13269,538,8,1976,1983,2,"grossbo01"
338,"Bill Cartwright",11.3784768583997,0.266818452712236,3.40090969401116,"C",28.506899724011,30987,1087,15,1980,1995,3,"cartwbi01"
339,"Art Heyman",11.3400275425523,1.11300652921158,5.01550106923448,"SF",27.3313253012048,9074,332,6,1964,1970,7,"heymaar01"
340,"Draymond Green",11.0617325869723,2.2764428278656,4.61754522595255,"SF",24.0237288135593,7087,295,4,2013,2016,1,"greendr01"
341,"Jon McGlocklin",11.0037659579432,0.20786485425181,4.03723961968465,"SG",26.5147579693034,22458,847,11,1966,1976,3,"mcglojo01"
342,"Michael Redd",10.9937762515477,1.36702530150755,3.14795544037558,"SG",31.9519379844961,20609,645,12,2001,2012,2,"reddmi01"
343,"Don Buse",10.9878085988986,0.683738801925189,4.7180124899972,"PG",26.9790476190476,28328,1050,13,1973,1985,5,"busedo01"
344,"Ricky Pierce",10.8476164556593,0.617268567274996,1.94465151041952,"SG",24.6913696060038,26321,1066,16,1983,1998,8,"piercri01"
345,"Kyrie Irving",10.8366994042497,2.89999232299956,3.597801700142,"PG",34.5576208178439,9296,269,4,2012,2015,1,"irvinky01"
346,"Johnny Moore",10.786242177875,0.94181014036206,5.32592443586228,"PG",25.8716577540107,14514,561,9,1981,1990,2,"moorejo01"
347,"Rich Kelley",10.7300850095124,1.22386077518051,3.42247459162785,"C",21.6193247962747,18571,859,11,1976,1986,6,"kelleri01"
348,"Nicolas Batum",10.7252988202845,2.00880019437296,3.03701372140385,"SF",30.8693181818182,16299,528,8,2009,2016,2,"batumni01"
349,"Pete Maravich",10.6980334408653,0.79860515499009,2.63183090157518,"SG",36.6549707602339,25072,684,10,1971,1980,4,"maravpe01"
350,"Danny Granger",10.6136432401566,1.43369696870186,2.37217202537278,"SF",31.2173913043478,19386,621,10,2006,2015,3,"grangda01"
